,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,TimelyResponse,TimelyFixes,TimelyReplacements,Reliability,Options,RespectfulResponse,CourteousExchange,ActiveListening,Contract,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Churn
910,-0.5042664903797356,-0.04084592357288879,1.6388951311150628,-0.35441617131519254,-1.0126716938288858,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,-0.9412544815100553,-0.23576853653636196,-1.1020290280654783,-2.4002035369231036,-1.4547808719219755,-1.446602777027496,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,-0.4818284474094517,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4449,1.4843037494862983,0.4249000692764709,0.43104000995696373,-0.2632411303801157,1.2575251473044067,-1.9882694416730908,1.0175876473118841,-0.6258635316811727,-1.1910288642596365,-0.2365089021383282,-1.2693261169792442,0.49067915569344955,0.4783542977305066,-0.4737697057245398,1.4647605064018812,-2.4326480123980656,2.421497297764406,1.4492680783271112,1.462596279828045,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
724,-0.5804168333747101,-0.9723379092716081,-0.19704465304524774,1.9935748330818852,-0.6641538471551948,0.3252089645289763,1.0175876473118841,-0.6258635316811727,-0.9367053781611726,0.22865193949164142,-0.811154942141163,0.49067915569344955,0.4783542977305066,0.4990633655784165,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,0.47693122604458105,0.4903839162092966,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
5907,0.9382940108144162,-0.5065919164222484,0.9141820584202033,2.45315377998802,-0.027976069868502897,-0.3357848658144715,-1.0058516991026796,0.9466579047036832,1.171000145683897,-1.8669750435678607,1.0715133242600168,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,-1.4540408110282002,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7538,0.5886537644516855,1.82213804782455,-1.211642954818051,-0.9670475493452678,-1.415515333353707,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,1.1673521256071715,-0.992754452015502,1.1672131043791063,0.49067915569344955,-1.4547808719219755,0.4990633655784165,-2.4347682959991337,1.4706742426431563,-1.4487185455478664,0.47693122604458105,-0.4818284474094517,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1606,-0.21116735401145362,-0.5065919164222484,1.397324106883443,0.2611096862330162,0.11296996808420723,-1.9882694416730908,0.005867974104602262,-0.6258635316811727,-1.1657810755811038,1.1644652575903236,-0.9691346997306971,-1.436575972717586,-0.48821328709573447,-1.446602777027496,-1.45988609539888,1.4706742426431563,-0.48116458471979834,0.47693122604458105,-1.4540408110282002,2,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
5619,-0.5371795139671904,2.7536300335232693,-0.8734435208937832,-0.2385029409380733,2.0941274448687723,1.316699710044148,0.005867974104602262,-0.6258635316811727,0.7091564926052059,0.22865084496524204,0.9544015957361542,-1.436575972717586,-1.4547808719219755,0.4990633655784165,0.4898783058016274,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,0.4903839162092966,2,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1727,0.5424369502773015,-0.5065919164222484,1.300695697190795,1.5957860377023432,1.4144073060857179,-0.3357848658144715,0.005867974104602262,0.9466579047036832,-0.786734972826725,-0.527764868835358,-0.9422068202842023,-0.47294840851206826,-1.4547808719219755,0.4990633655784165,-0.48500389479862627,1.4706742426431563,-1.4487185455478664,-1.4677424785204796,1.462596279828045,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
8899,-0.5729334511695624,0.8906460621258305,-1.115014545125403,2.1363923250520833,1.3869494670427263,1.6471966252158718,1.0175876473118841,-0.6258635316811727,1.2865099400021827,-0.5864499510697564,1.2128238427466032,-1.436575972717586,-1.4547808719219755,0.4990633655784165,-1.45988609539888,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,-0.4818284474094517,2,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2215,-0.25059369174042584,-0.5065919164222484,0.3827258051106398,-0.9285767177983248,-0.655349496620905,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,-1.0236748653985404,0.9857184540318163,-1.1262047589341158,1.4543067198989672,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,1.453943336936338,0.47693122604458105,0.4903839162092966,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
542,-0.5074538568745207,-0.9723379092716081,-0.003787833659951896,-0.6684519499982042,-0.2919245537754289,-1.657772526501367,-1.0058516991026796,-0.6258635316811727,-1.0277904128691833,1.5716945401924507,-1.0196393771181145,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,1.4647605064018812,0.4948436788828508,-0.48116458471979834,1.4492680783271112,0.4903839162092966,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
245,-0.4716306290961751,-0.9723379092716081,-0.003787833659951896,1.4251287736062512,0.3949244795046416,-0.0052879506427475865,-1.0058516991026796,2.519179341088539,-0.4313135004685271,-0.5850299078615063,-0.5770593268666602,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,-1.4540408110282002,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
8679,-0.23396395350676444,0.8906460621258305,1.6872093359613867,-0.4467841832253981,0.8710600625284771,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0.979130022349264,1.3385891076665468,0.9625828198495898,-0.47294840851206826,-0.48821328709573447,1.4718964368813727,0.4898783058016274,-0.48098688487745467,1.453943336936338,-2.4400793308030098,-0.4818284474094517,2,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1524,-0.6521325795073747,-0.04084592357288879,0.6726110341885836,0.05640451984141013,2.668917522939971,-0.0052879506427475865,-1.0058516991026796,0.9466579047036832,-1.2182305230365147,0.4621627426778819,-1.3200440498005286,0.49067915569344955,-0.48821328709573447,-1.446602777027496,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
4405,-0.6638426868469113,0.4249000692764709,1.6388951311150628,-0.17318033284689807,-0.3292489361207964,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,-1.204348637999867,0.8117260169869184,-1.206704280306935,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-1.45988609539888,0.4948436788828508,-1.4487185455478664,-1.4677424785204796,1.462596279828045,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
3554,-0.6698709669566135,0.4249000692764709,-0.5835582918158394,0.08196402937215605,1.1717788051841238,0.3252089645289763,0.005867974104602262,-0.6258635316811727,-1.0435389889848927,1.3976562727655486,-0.9669686379405319,0.49067915569344955,0.4783542977305066,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-2.4400793308030098,0.4903839162092966,2,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
4803,-0.29632547188299463,2.7536300335232693,0.7209252390349075,0.4017894763488514,-0.6386831121315854,-0.3357848658144715,-1.0058516991026796,0.9466579047036832,-0.7591114560778266,-1.2841197083379106,-0.7816277708820664,1.4543067198989672,0.4783542977305066,0.4990633655784165,0.4898783058016274,-0.48098688487745467,0.48638937610826977,0.47693122604458105,-0.4818284474094517,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
468,2.76160622698344,-0.9723379092716081,0.9624962632665273,-0.7178804540066521,0.44016745135965524,1.316699710044148,-1.0058516991026796,0.9466579047036832,-0.5477999657459566,-0.9935207835097114,-0.5196652762820088,0.49067915569344955,0.4783542977305066,0.4990633655784165,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4911,-0.628643074252328,-0.9723379092716081,1.397324106883443,-0.9453985305822821,0.5789875297829093,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,-1.073725579830439,0.5200929510135721,-1.150920255078581,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,2,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
6332,1.0899710816206027,-0.5065919164222484,0.5759826244959356,-0.6062493652837183,1.7185566517867705,0.6557058797007002,0.005867974104602262,-0.6258635316811727,1.3143481226507105,-0.295140585457109,1.1099698048346718,-1.436575972717586,-1.4547808719219755,-1.446602777027496,-0.48500389479862627,0.4948436788828508,-1.4487185455478664,-0.4954056262379492,-1.4540408110282002,2,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
6099,-0.6511625114437445,-0.5065919164222484,-0.05210203850627586,0.3679188884075477,-0.8632600976513983,-0.3357848658144715,0.005867974104602262,0.9466579047036832,0.7591963151670849,-0.8188737963901257,0.6577405508061417,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,-2.4162725063759347,-0.4954056262379492,-0.4818284474094517,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
4147,-0.5797932181909478,0.4249000692764709,-0.4386156772768675,-0.9209873088094039,0.7357383085141411,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,-1.0919492289520587,-1.5756642806874692,-1.0623459054067597,-0.47294840851206826,0.4783542977305066,0.4990633655784165,-1.45988609539888,0.4948436788828508,-0.48116458471979834,1.4492680783271112,-0.4818284474094517,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
6207,-0.5107798045212529,-0.04084592357288879,0.18946898572534393,-0.6755314029044156,0.5650151470366565,-0.9967786961579193,1.0175876473118841,-0.6258635316811727,0.6470508984770964,0.8147138411795543,0.6301884268975796,1.4543067198989672,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,1.4706742426431563,0.48638937610826977,-0.4954056262379492,0.4903839162092966,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1248,-0.6645355926066472,0.8906460621258305,0.6242968293422596,1.529058390668403,-0.062207167287425716,1.9776935403875957,-1.0058516991026796,-0.6258635316811727,-1.2038607718161805,-0.35260568993640484,-1.311538140953273,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,-1.4677424785204796,-2.4262531746469485,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
2342,2.9067006930721355,-0.04084592357288879,-0.7285009063548112,-0.7819146960001334,-0.19897814134308706,-1.3272756113296431,0.005867974104602262,-0.6258635316811727,-1.2628150238766482,1.106344578373327,-1.2174758369024081,0.49067915569344955,1.4449218825567476,1.4718964368813727,-0.48500389479862627,-0.48098688487745467,1.453943336936338,-0.4954056262379492,1.462596279828045,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
5745,-0.366586115920214,-0.9723379092716081,-0.05210203850627586,-0.2263200262889732,-1.1497900502859342,0.6557058797007002,-1.0058516991026796,0.9466579047036832,1.3797364053819696,0.34597010231256503,1.5333207830616626,0.49067915569344955,0.4783542977305066,0.4990633655784165,0.4898783058016274,-1.45681744863776,-0.48116458471979834,-0.4954056262379492,-1.4540408110282002,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2362,-0.4397569641483241,0.4249000692764709,0.7209252390349075,-0.1815201361828381,-0.7625265436387898,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,-1.248325092670173,-1.0512766826943347,-1.4082108189418308,1.4543067198989672,0.4783542977305066,1.4718964368813727,0.4898783058016274,-0.48098688487745467,0.48638937610826977,1.4492680783271112,0.4903839162092966,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
243,-0.6751370507306064,-0.5065919164222484,0.5276684196496116,2.773733167598819,-1.314318775304468,-0.3357848658144715,1.0175876473118841,-0.6258635316811727,-0.7685838079655163,-0.4695393013863775,-0.6610679933449479,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,-1.4487185455478664,-0.4954056262379492,-1.4540408110282002,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
1027,-0.6494302470444048,-0.5065919164222484,-0.8251293160474592,-0.15778448209950244,0.3167875413847384,0.3252089645289763,0.005867974104602262,0.9466579047036832,-1.1429784169475896,0.22873689337047798,-1.2399093164830064,1.4543067198989672,0.4783542977305066,1.4718964368813727,1.4647605064018812,-0.48098688487745467,0.48638937610826977,0.47693122604458105,-0.4818284474094517,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
3788,-0.6657828229741718,-0.9723379092716081,1.6388951311150628,0.8046505261449416,0.5937832010748167,-1.3272756113296431,1.0175876473118841,-0.6258635316811727,-1.2542633553324922,-1.2840661464077232,-1.4088117996590015,0.49067915569344955,0.4783542977305066,0.4990633655784165,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2084,1.4854123987018757,-0.5065919164222484,-0.8251293160474592,0.19368448452961196,0.56700112063046,0.3252089645289763,1.0175876473118841,2.519179341088539,-0.9292392133516046,-0.993155002102122,-0.8397665334999661,0.49067915569344955,-0.48821328709573447,-1.446602777027496,-1.45988609539888,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,-0.4818284474094517,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1996,1.0052287072049033,-0.9723379092716081,-1.3082713645106987,-0.6782758744788868,0.6661320645204586,-0.3357848658144715,0.005867974104602262,0.9466579047036832,-0.741806684064629,0.05433745551954222,-0.5485794190600372,2.417934284104485,1.4449218825567476,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,1.453943336936338,2.4216049306096417,0.4903839162092966,2,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
4338,1.423813076661355,-0.5065919164222484,0.8658678535738794,0.9007811486514954,0.880559804236908,-0.3357848658144715,1.0175876473118841,-0.6258635316811727,-1.1574056236899335,-0.992754452015502,-1.2942393223722848,-1.436575972717586,-1.4547808719219755,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,-1.4487185455478664,-1.4677424785204796,0.4903839162092966,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
2587,-0.5946214014492958,-0.9723379092716081,-0.5835582918158394,0.7246136636839559,-1.2423790963471013,-1.9882694416730908,0.005867974104602262,-0.6258635316811727,-0.8652512166597492,-0.23618753055720282,-0.9200912973132312,0.49067915569344955,-0.48821328709573447,0.4990633655784165,0.4898783058016274,1.4706742426431563,-0.48116458471979834,0.47693122604458105,0.4903839162092966,2,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
4048,-0.4803612416688473,-0.9723379092716081,1.349009902037119,-0.5904651961006016,1.852453612562912,-0.3357848658144715,1.0175876473118841,-0.6258635316811727,-0.985692456405411,-1.5756968836014962,-1.1940235989997146,-0.47294840851206826,-1.4547808719219755,-0.4737697057245398,-1.45988609539888,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6250,-0.33845414207493685,0.4249000692764709,1.6872093359613867,-0.48541778934950625,0.1854925689355122,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0.6029921496777529,0.9314648763109749,0.8207344513936052,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,-0.48500389479862627,-1.45681744863776,-0.48116458471979834,1.4492680783271112,-0.4818284474094517,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
8246,0.906281764714618,-0.04084592357288879,1.6388951311150628,-0.6746774569745375,-1.2598889315505404,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,1.3471477790071558,0.22921673840157164,1.21001823848022,0.49067915569344955,1.4449218825567476,0.4990633655784165,0.4898783058016274,-1.45681744863776,0.48638937610826977,-0.4954056262379492,0.4903839162092966,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1486,-0.6122212077465874,-0.5065919164222484,1.107438877805499,1.0922912900601673,-0.32115604567287853,1.9776935403875957,2.0293073205191656,-0.6258635316811727,-1.0214449599531374,1.3385895268468702,-1.0452164614558017,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,-1.45988609539888,0.4948436788828508,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,2,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8357,1.6765850978130081,-0.5065919164222484,-1.018386135432755,0.1545512065553384,0.15850886680650472,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,0.5283956985007011,1.044403699280785,0.5331953337439118,0.49067915569344955,0.4783542977305066,0.4990633655784165,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,1.4492680783271112,-0.4818284474094517,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
8700,1.1205282256249556,0.4249000692764709,-0.9217577257401072,-1.0338032120471727,-0.43563663424327576,1.9776935403875957,0.005867974104602262,-0.6258635316811727,1.4117195496768709,-0.06241399879220118,1.3502167749837999,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,1.4647605064018812,-2.4326480123980656,0.48638937610826977,0.47693122604458105,1.462596279828045,2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2009,0.7469827305513367,0.4249000692764709,1.5905809262687387,0.8956273296320109,-0.5233084634519679,-0.6662817809861953,-1.0058516991026796,0.9466579047036832,-1.223465949929003,-0.7605751285503369,-1.1456986425169124,0.49067915569344955,1.4449218825567476,1.4718964368813727,0.4898783058016274,-1.45681744863776,1.453943336936338,0.47693122604458105,0.4903839162092966,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
8519,2.3088616035720086,-0.5065919164222484,-0.7768151112011352,-0.8805677925096869,0.7983015172610719,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,1.0714276532579297,0.5822876670796121,1.0883511659761869,1.4543067198989672,0.4783542977305066,0.4990633655784165,-1.45988609539888,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,0.4903839162092966,2,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
6584,-0.6452728124859894,-0.9723379092716081,-0.7768151112011352,-1.0799127459735072,0.4113256575506949,1.9776935403875957,0.005867974104602262,0.9466579047036832,1.1296083922796467,0.7534739247385972,1.026617716914231,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,1.4706742426431563,-1.4487185455478664,-2.4400793308030098,-1.4540408110282002,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
2533,-0.45998981233261216,-0.04084592357288879,-0.003787833659951896,-0.42576888596436085,1.2943748705356262,-0.6662817809861953,-1.0058516991026796,2.519179341088539,-0.9560754195963099,-2.157520103724528,-1.1840813582813339,0.49067915569344955,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
7514,0.6519160603155724,-0.9723379092716081,-0.5835582918158394,-0.8228423952390178,1.6947888155279331,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0.9776634017959217,0.1709506734758098,0.7991865287255732,0.49067915569344955,0.4783542977305066,-0.4737697057245398,1.4647605064018812,-1.45681744863776,0.48638937610826977,1.4492680783271112,-0.4818284474094517,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1258,-0.663565524543017,-0.5065919164222484,-0.7768151112011352,-0.34458231723067406,0.1710856679363081,-0.3357848658144715,1.0175876473118841,-0.6258635316811727,-0.9935265469202074,1.2230966148799642,-0.674881035224667,2.417934284104485,1.4449218825567476,1.4718964368813727,0.4898783058016274,0.4948436788828508,1.453943336936338,0.47693122604458105,0.4903839162092966,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5145,-0.5351700872639563,-0.04084592357288879,-1.6464707984349665,-0.3229028003987641,1.687624525000032,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,1.1016601563611281,0.5791601161125732,1.1050409804482522,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-1.45988609539888,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,-0.4818284474094517,2,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
